ID,AGE_BAND,GENDER,RACE,DRIVING_EXPERIENCE,EDUCATION,INCOME,CREDIT_SCORE,VEHICLE_OWNERSHIP,VEHICLE_YEAR,MARRIED,CHILDREN,POSTAL_CODE,ANNUAL_MILEAGE,VEHICLE_TYPE,SPEEDING_VIOLATIONS,DUIS,PAST_ACCIDENTS,OUTCOME,RISK_SCORE,RISK_TIER,PROXY_PREMIUM,ESTIMATED_CLAIM_COST,UNDERWRITING_MARGIN,PRICING_STATUS
887988,40-64,MALE,MINORITY,0-9Y,HIGH SCHOOL,UPPER CLASS,0.4796,1,AFTER 2015,1,1,10238,7000,SEDAN,0,0,0,0,4,Medium Risk,700,0,700,Profitable
998629,26-39,MALE,MAJORITY,10-19Y,HIGH SCHOOL,WORKING CLASS,0.4739,1,BEFORE 2015,0,1,10238,12000,SEDAN,3,1,4,1,23,High Risk,1470,3500,-2030,Underpriced
577297,26-39,FEMALE,MAJORITY,0-9Y,HIGH SCHOOL,WORKING CLASS,0.4312,1,BEFORE 2015,0,1,10238,12000,SEDAN,0,0,0,0,4,Medium Risk,800,0,800,Profitable
657183,40-64,MALE,MAJORITY,20-29Y,NONE,WORKING CLASS,0.525,0,BEFORE 2015,0,1,10238,10000,SEDAN,3,2,4,0,28,High Risk,1470,0,1470,Profitable
113878,65+,FEMALE,MAJORITY,30Y+,UNIVERSITY,UPPER CLASS,0.5937,1,BEFORE 2015,1,1,10238,10000,SEDAN,1,1,5,0,22,High Risk,1210,0,1210,Profitable
296999,40-64,FEMALE,MAJORITY,20-29Y,HIGH SCHOOL,WORKING CLASS,0.525,0,BEFORE 2015,1,1,10238,14000,SEDAN,2,0,3,1,13,High Risk,870,3500,-2630,Underpriced
894128,26-39,FEMALE,MAJORITY,10-19Y,UNIVERSITY,UPPER CLASS,0.6683,1,BEFORE 2015,1,1,10238,13000,SEDAN,4,0,2,0,14,High Risk,1110,0,1110,Profitable
709883,16-25,FEMALE,MAJORITY,0-9Y,NONE,POVERTY,0.5456,1,BEFORE 2015,0,0,10238,14000,SEDAN,0,0,0,0,8,High Risk,1050,0,1050,Profitable
852975,16-25,FEMALE,MAJORITY,0-9Y,HIGH SCHOOL,POVERTY,0.3807,0,BEFORE 2015,0,1,10238,10000,SEDAN,0,0,0,1,8,High Risk,1050,3500,-2450,Underpriced
318240,26-39,MALE,MAJORITY,10-19Y,UNIVERSITY,UPPER CLASS,0.737,1,BEFORE 2015,1,0,32765,9000,SEDAN,3,1,2,0,17,High Risk,1230,0,1230,Profitable
148942,40-64,MALE,MAJORITY,20-29Y,UNIVERSITY,UPPER CLASS,0.7054,1,AFTER 2015,1,1,92101,14000,SEDAN,1,0,3,0,11,High Risk,790,0,790,Profitable
390367,16-25,MALE,MAJORITY,0-9Y,UNIVERSITY,WORKING CLASS,0.3255,0,BEFORE 2015,1,0,10238,12000,SEDAN,0,0,0,1,8,High Risk,1050,3500,-2450,Underpriced
767755,26-39,MALE,MAJORITY,10-19Y,UNIVERSITY,WORKING CLASS,0.2549,1,AFTER 2015,1,0,10238,8000,SEDAN,3,0,6,0,24,High Risk,1510,0,1510,Profitable
163788,65+,MALE,MAJORITY,0-9Y,UNIVERSITY,UPPER CLASS,0.7133,1,BEFORE 2015,0,0,10238,16000,SEDAN,0,0,0,1,4,Medium Risk,680,3500,-2820,Underpriced
310421,16-25,FEMALE,MINORITY,0-9Y,NONE,POVERTY,0.4176,0,BEFORE 2015,0,1,10238,13000,SEDAN,0,0,0,1,8,High Risk,1050,3500,-2450,Underpriced
232427,26-39,FEMALE,MAJORITY,10-19Y,NONE,WORKING CLASS,0.6158,0,AFTER 2015,0,0,10238,16000,SEDAN,0,0,0,0,0,Low Risk,550,0,550,Profitable
511456,65+,FEMALE,MAJORITY,30Y+,UNIVERSITY,MIDDLE CLASS,0.6724,1,BEFORE 2015,1,1,32765,13000,SEDAN,3,1,3,0,20,High Risk,1130,0,1130,Profitable
734874,40-64,MALE,MAJORITY,20-29Y,HIGH SCHOOL,MIDDLE CLASS,0.4144,1,AFTER 2015,0,1,32765,9000,SEDAN,7,2,3,0,33,High Risk,1670,0,1670,Profitable
741579,40-64,MALE,MAJORITY,0-9Y,HIGH SCHOOL,MIDDLE CLASS,0.525,1,BEFORE 2015,0,1,10238,9000,SEDAN,0,0,0,1,4,Medium Risk,700,3500,-2800,Underpriced
279568,65+,FEMALE,MAJORITY,30Y+,HIGH SCHOOL,MIDDLE CLASS,0.4697,0,BEFORE 2015,1,1,32765,6000,SPORTS CAR,9,0,1,0,23,High Risk,1420,0,1420,Profitable
862250,26-39,MALE,MAJORITY,10-19Y,NONE,WORKING CLASS,0.5074,1,AFTER 2015,0,0,10238,11000,SEDAN,0,0,3,0,9,High Risk,910,0,910,Profitable
878505,65+,MALE,MAJORITY,30Y+,UNIVERSITY,UPPER CLASS,0.6818,0,BEFORE 2015,1,1,10238,13000,SEDAN,1,0,2,0,8,High Risk,650,0,650,Profitable
982915,40-64,MALE,MAJORITY,0-9Y,UNIVERSITY,UPPER CLASS,0.5634,1,BEFORE 2015,0,1,10238,10000,SEDAN,0,0,0,0,4,Medium Risk,700,0,700,Profitable
425991,16-25,MALE,MAJORITY,0-9Y,HIGH SCHOOL,POVERTY,0.1995,1,BEFORE 2015,0,0,10238,18000,SEDAN,0,0,0,1,8,High Risk,1050,3500,-2450,Underpriced
109241,65+,MALE,MAJORITY,10-19Y,HIGH SCHOOL,UPPER CLASS,0.6605,1,BEFORE 2015,1,1,32765,12000,SEDAN,1,0,0,1,2,Low Risk,510,3500,-2990,Underpriced
419581,26-39,MALE,MAJORITY,10-19Y,HIGH SCHOOL,MIDDLE CLASS,0.4613,1,AFTER 2015,1,1,10238,11000,SEDAN,0,1,1,0,8,High Risk,870,0,870,Profitable
424145,65+,MALE,MAJORITY,30Y+,UNIVERSITY,UPPER CLASS,0.5919,1,AFTER 2015,1,1,32765,9000,SEDAN,14,2,3,0,47,High Risk,2210,0,2210,Profitable
554007,16-25,MALE,MINORITY,0-9Y,UNIVERSITY,MIDDLE CLASS,0.3778,1,BEFORE 2015,0,0,10238,16000,SEDAN,0,0,0,0,8,High Risk,1050,0,1050,Profitable
262618,40-64,FEMALE,MAJORITY,20-29Y,UNIVERSITY,MIDDLE CLASS,0.7108,0,BEFORE 2015,1,1,10238,12000,SEDAN,1,0,1,0,5,Medium Risk,550,0,550,Profitable
210158,16-25,FEMALE,MAJORITY,0-9Y,HIGH SCHOOL,POVERTY,0.3941,0,BEFORE 2015,0,1,10238,11000,SEDAN,0,0,0,1,8,High Risk,1050,3500,-2450,Underpriced
235587,16-25,MALE,MAJORITY,0-9Y,HIGH SCHOOL,POVERTY,0.2973,0,BEFORE 2015,0,0,10238,16000,SEDAN,0,0,0,1,8,High Risk,1050,3500,-2450,Underpriced
378082,40-64,FEMALE,MAJORITY,20-29Y,UNIVERSITY,MIDDLE CLASS,0.6454,0,BEFORE 2015,1,1,10238,13000,SEDAN,3,2,1,0,19,High Risk,1110,0,1110,Profitable
380371,26-39,FEMALE,MAJORITY,10-19Y,NONE,WORKING CLASS,0.3527,1,AFTER 2015,0,0,10238,16000,SEDAN,2,0,0,0,4,Medium Risk,710,0,710,Profitable
683612,16-25,MALE,MAJORITY,0-9Y,HIGH SCHOOL,POVERTY,0.399,0,BEFORE 2015,0,1,32765,7000,SEDAN,0,0,0,1,8,High Risk,1050,3500,-2450,Underpriced
13493,40-64,MALE,MAJORITY,0-9Y,HIGH SCHOOL,UPPER CLASS,0.5921,0,AFTER 2015,1,1,32765,12000,SEDAN,0,0,0,1,4,Medium Risk,700,3500,-2800,Underpriced
985905,16-25,FEMALE,MAJORITY,0-9Y,UNIVERSITY,POVERTY,0.2378,0,BEFORE 2015,1,0,32765,14000,SEDAN,0,0,0,1,8,High Risk,1050,3500,-2450,Underpriced
477834,40-64,FEMALE,MAJORITY,20-29Y,HIGH SCHOOL,MIDDLE CLASS,0.4891,0,BEFORE 2015,1,1,10238,11000,SEDAN,0,0,1,0,3,Low Risk,470,0,470,Profitable
656474,40-64,FEMALE,MAJORITY,20-29Y,UNIVERSITY,UPPER CLASS,0.7013,1,AFTER 2015,1,1,32765,9000,SEDAN,5,0,0,0,10,High Risk,750,0,750,Profitable
839783,65+,FEMALE,MAJORITY,30Y+,HIGH SCHOOL,UPPER CLASS,0.525,1,AFTER 2015,1,1,32765,7000,SEDAN,5,0,0,0,10,High Risk,730,0,730,Profitable
509343,16-25,MALE,MAJORITY,0-9Y,UNIVERSITY,WORKING CLASS,0.525,1,BEFORE 2015,0,1,10238,13000,SEDAN,0,0,0,1,8,High Risk,1050,3500,-2450,Underpriced
992244,26-39,MALE,MAJORITY,10-19Y,UNIVERSITY,MIDDLE CLASS,0.5646,1,BEFORE 2015,0,1,10238,11000,SEDAN,2,0,1,1,7,Medium Risk,830,3500,-2670,Underpriced
894489,26-39,MALE,MAJORITY,10-19Y,HIGH SCHOOL,POVERTY,0.3575,0,BEFORE 2015,0,1,92101,15000,SEDAN,3,0,0,1,6,Medium Risk,790,3500,-2710,Underpriced
610304,16-25,FEMALE,MAJORITY,0-9Y,NONE,POVERTY,0.3218,1,BEFORE 2015,0,0,10238,14000,SEDAN,0,0,0,1,8,High Risk,1050,3500,-2450,Underpriced
442822,65+,MALE,MAJORITY,10-19Y,HIGH SCHOOL,UPPER CLASS,0.7031,1,AFTER 2015,0,1,10238,14000,SEDAN,4,0,2,0,14,High Risk,990,0,990,Profitable
91634,16-25,MALE,MAJORITY,0-9Y,HIGH SCHOOL,WORKING CLASS,0.2817,1,AFTER 2015,0,1,10238,14000,SEDAN,0,0,0,0,8,High Risk,1050,0,1050,Profitable
784737,40-64,MALE,MINORITY,20-29Y,NONE,POVERTY,0.525,0,BEFORE 2015,1,1,10238,10000,SEDAN,2,0,7,0,25,High Risk,1350,0,1350,Profitable
654226,16-25,MALE,MAJORITY,0-9Y,HIGH SCHOOL,POVERTY,0.3143,0,BEFORE 2015,0,1,10238,9000,SEDAN,0,0,0,1,8,High Risk,1050,3500,-2450,Underpriced
813751,65+,FEMALE,MAJORITY,30Y+,UNIVERSITY,UPPER CLASS,0.5489,1,BEFORE 2015,1,1,10238,8000,SEDAN,1,0,6,0,20,High Risk,1130,0,1130,Profitable
172704,26-39,MALE,MINORITY,10-19Y,NONE,POVERTY,0.3761,0,BEFORE 2015,0,0,10238,12000,SEDAN,2,0,0,1,4,Medium Risk,710,3500,-2790,Underpriced
36944,65+,FEMALE,MAJORITY,30Y+,HIGH SCHOOL,MIDDLE CLASS,0.4373,1,AFTER 2015,1,0,10238,12000,SEDAN,1,0,6,0,20,High Risk,1130,0,1130,Profitable
303344,26-39,MALE,MAJORITY,10-19Y,UNIVERSITY,MIDDLE CLASS,0.4891,1,AFTER 2015,0,0,10238,14000,SEDAN,0,0,2,0,6,Medium Risk,790,0,790,Profitable
376753,40-64,FEMALE,MAJORITY,20-29Y,NONE,MIDDLE CLASS,0.5293,0,AFTER 2015,0,1,10238,11000,SEDAN,1,0,4,0,14,High Risk,910,0,910,Profitable
191849,40-64,FEMALE,MINORITY,20-29Y,HIGH SCHOOL,UPPER CLASS,0.6399,1,AFTER 2015,0,1,32765,9000,SEDAN,2,0,0,0,4,Medium Risk,510,0,510,Profitable
371637,40-64,FEMALE,MAJORITY,20-29Y,UNIVERSITY,UPPER CLASS,0.554,1,BEFORE 2015,1,1,10238,10000,SEDAN,2,0,0,0,4,Medium Risk,510,0,510,Profitable
946088,40-64,MALE,MAJORITY,20-29Y,UNIVERSITY,UPPER CLASS,0.5442,0,BEFORE 2015,1,1,32765,7000,SEDAN,12,0,6,0,42,High Risk,2030,0,2030,Profitable
564168,16-25,MALE,MAJORITY,0-9Y,HIGH SCHOOL,POVERTY,0.4117,0,BEFORE 2015,0,0,10238,17000,SEDAN,0,0,0,0,8,High Risk,1050,0,1050,Profitable
87308,16-25,FEMALE,MAJORITY,0-9Y,HIGH SCHOOL,MIDDLE CLASS,0.5338,1,BEFORE 2015,0,1,32765,12000,SEDAN,0,0,0,0,8,High Risk,1050,0,1050,Profitable
22818,65+,MALE,MAJORITY,20-29Y,UNIVERSITY,UPPER CLASS,0.6432,1,BEFORE 2015,0,1,10238,13000,SPORTS CAR,5,2,3,0,31,High Risk,1740,0,1740,Profitable
695036,16-25,FEMALE,MAJORITY,0-9Y,NONE,POVERTY,0.525,0,BEFORE 2015,0,0,10238,18000,SEDAN,0,0,0,1,8,High Risk,1050,3500,-2450,Underpriced
40936,26-39,FEMALE,MAJORITY,10-19Y,UNIVERSITY,WORKING CLASS,0.5847,0,BEFORE 2015,0,0,32765,11000,SEDAN,1,0,0,1,2,Low Risk,630,3500,-2870,Underpriced
161718,40-64,MALE,MAJORITY,20-29Y,UNIVERSITY,UPPER CLASS,0.6714,1,AFTER 2015,0,1,32765,11000,SEDAN,2,0,1,0,7,Medium Risk,630,0,630,Profitable
304479,26-39,MALE,MAJORITY,10-19Y,UNIVERSITY,MIDDLE CLASS,0.5411,1,BEFORE 2015,0,1,32765,9000,SEDAN,3,1,1,1,14,High Risk,1110,3500,-2390,Underpriced
488480,26-39,FEMALE,MAJORITY,10-19Y,UNIVERSITY,MIDDLE CLASS,0.6929,1,BEFORE 2015,1,1,32765,10000,SEDAN,3,0,2,0,12,High Risk,1030,0,1030,Profitable
772642,65+,FEMALE,MAJORITY,30Y+,UNIVERSITY,UPPER CLASS,0.7125,0,AFTER 2015,1,1,10238,6000,SEDAN,3,1,0,0,11,High Risk,770,0,770,Profitable
858716,16-25,MALE,MAJORITY,0-9Y,UNIVERSITY,WORKING CLASS,0.3918,1,BEFORE 2015,0,1,32765,12000,SEDAN,0,0,0,0,8,High Risk,1050,0,1050,Profitable
167774,26-39,MALE,MAJORITY,10-19Y,UNIVERSITY,MIDDLE CLASS,0.6151,1,AFTER 2015,0,1,10238,13000,SEDAN,0,0,3,0,9,High Risk,910,0,910,Profitable
286278,65+,MALE,MAJORITY,30Y+,UNIVERSITY,UPPER CLASS,0.6665,1,AFTER 2015,0,1,10238,8000,SEDAN,4,0,10,0,38,High Risk,1850,0,1850,Profitable
519137,65+,MALE,MAJORITY,20-29Y,HIGH SCHOOL,MIDDLE CLASS,0.5149,1,BEFORE 2015,1,1,10238,12000,SEDAN,2,0,0,0,4,Medium Risk,490,0,490,Profitable
233554,16-25,FEMALE,MAJORITY,0-9Y,HIGH SCHOOL,POVERTY,0.3378,0,BEFORE 2015,0,0,10238,9000,SEDAN,0,0,0,1,8,High Risk,1050,3500,-2450,Underpriced
1003,65+,FEMALE,MAJORITY,30Y+,UNIVERSITY,UPPER CLASS,0.525,1,BEFORE 2015,0,1,32765,15000,SEDAN,1,2,0,0,12,High Risk,810,0,810,Profitable
855156,16-25,MALE,MAJORITY,0-9Y,HIGH SCHOOL,POVERTY,0.3132,0,BEFORE 2015,0,1,32765,9000,SEDAN,0,0,0,1,8,High Risk,1050,3500,-2450,Underpriced
951051,16-25,MALE,MAJORITY,0-9Y,UNIVERSITY,POVERTY,0.4728,1,AFTER 2015,0,0,10238,18000,SEDAN,0,0,0,0,8,High Risk,1050,0,1050,Profitable
524914,40-64,MALE,MAJORITY,20-29Y,HIGH SCHOOL,UPPER CLASS,0.3769,1,AFTER 2015,1,1,10238,11000,SEDAN,4,0,9,0,35,High Risk,1750,0,1750,Profitable
167702,40-64,FEMALE,MAJORITY,0-9Y,UNIVERSITY,UPPER CLASS,0.6944,1,BEFORE 2015,1,1,10238,12000,SPORTS CAR,0,0,0,0,6,Medium Risk,950,0,950,Profitable
924074,65+,FEMALE,MAJORITY,30Y+,UNIVERSITY,UPPER CLASS,0.5823,1,BEFORE 2015,0,1,10238,13000,SEDAN,0,1,3,0,14,High Risk,890,0,890,Profitable
102601,40-64,FEMALE,MAJORITY,0-9Y,UNIVERSITY,UPPER CLASS,0.6156,1,AFTER 2015,1,1,32765,12000,SEDAN,0,0,0,0,4,Medium Risk,700,0,700,Profitable
711897,65+,FEMALE,MAJORITY,30Y+,HIGH SCHOOL,UPPER CLASS,0.5807,1,AFTER 2015,1,1,32765,6000,SEDAN,7,2,1,0,27,High Risk,1410,0,1410,Profitable
741006,26-39,FEMALE,MAJORITY,10-19Y,HIGH SCHOOL,UPPER CLASS,0.6121,1,AFTER 2015,1,1,10238,15000,SEDAN,0,0,0,0,0,Low Risk,550,0,550,Profitable
61909,26-39,MALE,MINORITY,10-19Y,UNIVERSITY,MIDDLE CLASS,0.4564,0,BEFORE 2015,0,1,10238,11000,SEDAN,2,1,1,1,12,High Risk,1030,3500,-2470,Underpriced
572494,26-39,MALE,MAJORITY,10-19Y,UNIVERSITY,MIDDLE CLASS,0.6051,1,BEFORE 2015,0,1,10238,12000,SEDAN,0,1,1,0,8,High Risk,870,0,870,Profitable
171360,40-64,MALE,MAJORITY,10-19Y,UNIVERSITY,UPPER CLASS,0.7082,1,AFTER 2015,1,1,10238,11000,SEDAN,0,0,0,0,0,Low Risk,450,0,450,Profitable
402038,40-64,MALE,MAJORITY,20-29Y,UNIVERSITY,UPPER CLASS,0.5561,1,AFTER 2015,0,0,10238,15000,SEDAN,2,2,5,0,29,High Risk,1510,0,1510,Profitable
645688,40-64,FEMALE,MAJORITY,20-29Y,HIGH SCHOOL,UPPER CLASS,0.8118,1,BEFORE 2015,1,1,32765,10000,SEDAN,4,0,3,0,17,High Risk,1030,0,1030,Profitable
184428,26-39,MALE,MAJORITY,10-19Y,HIGH SCHOOL,MIDDLE CLASS,0.589,1,AFTER 2015,1,1,32765,7000,SEDAN,4,0,1,0,11,High Risk,990,0,990,Profitable
998896,40-64,FEMALE,MAJORITY,20-29Y,UNIVERSITY,UPPER CLASS,0.3896,1,AFTER 2015,1,1,32765,11000,SEDAN,2,1,0,0,9,High Risk,710,0,710,Profitable
752784,40-64,MALE,MAJORITY,10-19Y,UNIVERSITY,MIDDLE CLASS,0.5682,1,BEFORE 2015,0,1,10238,11000,SEDAN,4,0,1,0,11,High Risk,890,0,890,Profitable
120522,16-25,MALE,MINORITY,0-9Y,HIGH SCHOOL,POVERTY,0.2585,0,BEFORE 2015,0,0,32765,10000,SEDAN,0,0,0,1,8,High Risk,1050,3500,-2450,Underpriced
219307,26-39,MALE,MAJORITY,10-19Y,HIGH SCHOOL,WORKING CLASS,0.2947,0,AFTER 2015,0,1,32765,6000,SEDAN,5,2,2,0,26,High Risk,1590,0,1590,Profitable
618721,40-64,FEMALE,MAJORITY,10-19Y,UNIVERSITY,UPPER CLASS,0.5787,1,AFTER 2015,1,1,10238,12000,SEDAN,0,0,1,0,3,Low Risk,570,0,570,Profitable
932635,40-64,FEMALE,MAJORITY,20-29Y,UNIVERSITY,MIDDLE CLASS,0.5816,1,BEFORE 2015,0,0,32765,15000,SEDAN,2,0,0,0,4,Medium Risk,510,0,510,Profitable
75260,65+,FEMALE,MAJORITY,30Y+,UNIVERSITY,UPPER CLASS,0.7452,1,AFTER 2015,0,1,10238,11000,SEDAN,3,0,0,0,6,Medium Risk,570,0,570,Profitable
920514,26-39,FEMALE,MAJORITY,10-19Y,NONE,POVERTY,0.3455,0,BEFORE 2015,0,0,10238,19000,SEDAN,0,0,0,1,0,Low Risk,550,3500,-2950,Underpriced
994450,40-64,MALE,MAJORITY,20-29Y,UNIVERSITY,UPPER CLASS,0.7592,1,BEFORE 2015,1,1,32765,10000,SEDAN,8,2,1,1,29,High Risk,1510,3500,-1990,Underpriced
625550,65+,MALE,MAJORITY,30Y+,UNIVERSITY,UPPER CLASS,0.7129,1,BEFORE 2015,1,1,10238,11000,SEDAN,5,0,7,0,31,High Risk,1570,0,1570,Profitable
920252,65+,FEMALE,MAJORITY,20-29Y,UNIVERSITY,UPPER CLASS,0.6657,1,AFTER 2015,1,1,10238,10000,SEDAN,2,0,1,0,7,Medium Risk,610,0,610,Profitable
701634,16-25,MALE,MAJORITY,0-9Y,HIGH SCHOOL,POVERTY,0.2143,1,BEFORE 2015,0,0,32765,15000,SEDAN,0,0,0,1,8,High Risk,1050,3500,-2450,Underpriced
522113,40-64,MALE,MAJORITY,20-29Y,HIGH SCHOOL,UPPER CLASS,0.5322,1,BEFORE 2015,0,1,10238,14000,SEDAN,1,2,3,0,21,High Risk,1190,0,1190,Profitable
288272,26-39,FEMALE,MAJORITY,10-19Y,HIGH SCHOOL,MIDDLE CLASS,0.6071,0,BEFORE 2015,0,0,10238,12000,SEDAN,1,1,3,1,16,High Risk,1190,3500,-2310,Underpriced
368174,65+,FEMALE,MAJORITY,30Y+,UNIVERSITY,UPPER CLASS,0.7874,1,BEFORE 2015,1,1,10238,11000,SEDAN,1,0,1,0,5,Medium Risk,530,0,530,Profitable
791517,40-64,MALE,MAJORITY,0-9Y,HIGH SCHOOL,WORKING CLASS,0.3169,1,BEFORE 2015,0,1,32765,12000,SEDAN,0,0,0,1,4,Medium Risk,700,3500,-2800,Underpriced
477907,65+,FEMALE,MAJORITY,20-29Y,UNIVERSITY,UPPER CLASS,0.6673,1,BEFORE 2015,1,1,10238,11000,SEDAN,0,0,0,0,0,Low Risk,330,0,330,Profitable
156799,65+,FEMALE,MAJORITY,30Y+,HIGH SCHOOL,UPPER CLASS,0.5449,1,BEFORE 2015,1,1,32765,9000,SEDAN,7,2,2,0,30,High Risk,1530,0,1530,Profitable
442493,16-25,FEMALE,MAJORITY,0-9Y,HIGH SCHOOL,POVERTY,0.4268,0,BEFORE 2015,0,0,32765,11000,SEDAN,0,0,0,1,8,High Risk,1050,3500,-2450,Underpriced
418585,16-25,MALE,MAJORITY,0-9Y,NONE,POVERTY,0.2652,0,BEFORE 2015,0,0,10238,19000,SEDAN,0,0,0,1,8,High Risk,1050,3500,-2450,Underpriced
547648,26-39,FEMALE,MAJORITY,10-19Y,UNIVERSITY,MIDDLE CLASS,0.4895,1,BEFORE 2015,1,1,10238,11000,SEDAN,1,0,0,0,2,Low Risk,630,0,630,Profitable
837522,26-39,FEMALE,MAJORITY,10-19Y,UNIVERSITY,UPPER CLASS,0.5595,1,BEFORE 2015,1,0,21217,12000,SEDAN,0,0,0,1,0,Low Risk,550,3500,-2950,Underpriced
607179,65+,FEMALE,MAJORITY,10-19Y,HIGH SCHOOL,MIDDLE CLASS,0.5487,1,BEFORE 2015,1,1,10238,11000,SEDAN,0,0,1,0,3,Low Risk,550,0,550,Profitable
652725,40-64,MALE,MAJORITY,0-9Y,UNIVERSITY,UPPER CLASS,0.7156,1,AFTER 2015,1,1,32765,8000,SEDAN,0,0,0,0,4,Medium Risk,700,0,700,Profitable
429591,16-25,MALE,MAJORITY,0-9Y,UNIVERSITY,WORKING CLASS,0.5039,0,BEFORE 2015,0,1,32765,12000,SEDAN,0,0,0,1,8,High Risk,1050,3500,-2450,Underpriced
210010,65+,MALE,MAJORITY,0-9Y,UNIVERSITY,UPPER CLASS,0.6208,1,AFTER 2015,1,1,32765,7000,SEDAN,0,0,0,1,4,Medium Risk,680,3500,-2820,Underpriced
363820,26-39,MALE,MAJORITY,10-19Y,HIGH SCHOOL,UPPER CLASS,0.655,1,BEFORE 2015,1,1,10238,14000,SEDAN,2,1,2,0,15,High Risk,1150,0,1150,Profitable
150925,26-39,FEMALE,MAJORITY,10-19Y,NONE,POVERTY,0.2679,0,BEFORE 2015,0,0,10238,14000,SEDAN,0,0,1,0,3,Low Risk,670,0,670,Profitable
304482,26-39,MALE,MAJORITY,0-9Y,UNIVERSITY,UPPER CLASS,0.6453,1,AFTER 2015,1,1,10238,7000,SEDAN,0,0,0,0,4,Medium Risk,800,0,800,Profitable
708204,40-64,MALE,MAJORITY,20-29Y,NONE,WORKING CLASS,0.5599,1,BEFORE 2015,1,1,10238,14000,SPORTS CAR,1,0,2,0,10,High Risk,920,0,920,Profitable
110127,16-25,FEMALE,MAJORITY,0-9Y,HIGH SCHOOL,MIDDLE CLASS,0.4758,1,AFTER 2015,0,1,10238,13000,SEDAN,0,0,0,0,8,High Risk,1050,0,1050,Profitable
261755,40-64,MALE,MAJORITY,10-19Y,UNIVERSITY,UPPER CLASS,0.5284,1,BEFORE 2015,0,1,32765,12000,SEDAN,5,0,0,1,10,High Risk,850,3500,-2650,Underpriced
725997,65+,MALE,MAJORITY,30Y+,UNIVERSITY,UPPER CLASS,0.491,1,AFTER 2015,1,0,10238,13000,SEDAN,7,0,5,0,29,High Risk,1490,0,1490,Profitable
939644,16-25,MALE,MAJORITY,0-9Y,HIGH SCHOOL,UPPER CLASS,0.5651,1,BEFORE 2015,0,1,10238,13000,SEDAN,0,0,0,0,8,High Risk,1050,0,1050,Profitable
461197,40-64,FEMALE,MINORITY,20-29Y,UNIVERSITY,UPPER CLASS,0.525,1,AFTER 2015,1,1,10238,12000,SEDAN,0,0,1,0,3,Low Risk,470,0,470,Profitable
952459,40-64,FEMALE,MAJORITY,20-29Y,UNIVERSITY,UPPER CLASS,0.7093,1,BEFORE 2015,1,1,32765,10000,SEDAN,6,0,1,0,15,High Risk,950,0,950,Profitable
73714,65+,FEMALE,MAJORITY,20-29Y,UNIVERSITY,UPPER CLASS,0.6402,1,AFTER 2015,1,1,10238,11000,SEDAN,1,1,0,0,7,Medium Risk,610,0,610,Profitable
858988,26-39,MALE,MAJORITY,10-19Y,NONE,POVERTY,0.2271,0,BEFORE 2015,1,1,10238,8000,SEDAN,1,0,0,1,2,Low Risk,630,3500,-2870,Underpriced
64923,40-64,MALE,MINORITY,20-29Y,NONE,WORKING CLASS,0.3054,1,BEFORE 2015,0,1,32765,11000,SEDAN,7,0,1,0,17,High Risk,1030,0,1030,Profitable
916507,40-64,FEMALE,MAJORITY,20-29Y,UNIVERSITY,UPPER CLASS,0.6867,1,BEFORE 2015,0,1,32765,11000,SEDAN,5,0,1,0,13,High Risk,870,0,870,Profitable
438656,65+,FEMALE,MAJORITY,20-29Y,HIGH SCHOOL,UPPER CLASS,0.484,1,AFTER 2015,0,1,10238,19000,SEDAN,0,1,1,0,8,High Risk,650,0,650,Profitable
38503,65+,FEMALE,MAJORITY,30Y+,UNIVERSITY,UPPER CLASS,0.5415,0,BEFORE 2015,0,1,32765,11000,SEDAN,7,0,1,0,17,High Risk,1010,0,1010,Profitable
989339,26-39,FEMALE,MAJORITY,0-9Y,HIGH SCHOOL,WORKING CLASS,0.5486,1,BEFORE 2015,0,1,10238,12000,SEDAN,0,0,0,0,4,Medium Risk,800,0,800,Profitable
364114,40-64,MALE,MAJORITY,20-29Y,UNIVERSITY,UPPER CLASS,0.552,1,AFTER 2015,1,0,10238,11000,SEDAN,1,0,4,0,14,High Risk,910,0,910,Profitable
226874,16-25,FEMALE,MAJORITY,0-9Y,UNIVERSITY,MIDDLE CLASS,0.5027,1,BEFORE 2015,0,0,10238,14000,SEDAN,0,0,0,0,8,High Risk,1050,0,1050,Profitable
572081,40-64,MALE,MAJORITY,20-29Y,NONE,MIDDLE CLASS,0.5768,1,AFTER 2015,0,1,10238,13000,SEDAN,1,0,2,0,8,High Risk,670,0,670,Profitable
744378,16-25,FEMALE,MAJORITY,0-9Y,HIGH SCHOOL,POVERTY,0.4775,0,BEFORE 2015,0,1,10238,13000,SEDAN,0,0,0,1,8,High Risk,1050,3500,-2450,Underpriced
981782,40-64,FEMALE,MAJORITY,10-19Y,HIGH SCHOOL,MIDDLE CLASS,0.525,0,AFTER 2015,0,0,10238,14000,SEDAN,0,1,0,0,5,Medium Risk,650,0,650,Profitable
148510,65+,FEMALE,MAJORITY,30Y+,HIGH SCHOOL,UPPER CLASS,0.5836,1,BEFORE 2015,1,1,32765,7000,SEDAN,4,2,2,0,24,High Risk,1290,0,1290,Profitable
830632,26-39,MALE,MAJORITY,0-9Y,UNIVERSITY,MIDDLE CLASS,0.525,1,BEFORE 2015,1,1,10238,12000,SEDAN,0,0,0,0,4,Medium Risk,800,0,800,Profitable
